2024.04.12.14.27.27,127.0.0.1,53545,login
2024.04.12.14.27.42,127.0.0.1,53545,loginAttempt:whonig:comp271
2024.04.12.14.27.42,127.0.0.1,53545,Successful Login Attempt from /127.0.0.1 on port 53545 to account whonig
2024.04.12.14.28.12,127.0.0.1,53545,Error: java.io.EOFException
2024.04.12.14.28.19,127.0.0.1,53551,login
2024.04.12.14.28.26,127.0.0.1,53551,loginAttempt:whonig:comp271
2024.04.12.14.28.26,127.0.0.1,53551,Successful Login Attempt from /127.0.0.1 on port 53551 to account whonig
2024.04.12.14.33.10,127.0.0.1,53586,login
2024.04.12.14.33.17,127.0.0.1,53586,loginAttempt:solson16:password123
2024.04.12.14.33.17,127.0.0.1,53586,Successful Login Attempt from /127.0.0.1 on port 53586 to account solson16
2024.04.12.14.33.17,127.0.0.1,53586,Error: java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1
2024.04.12.14.33.31,127.0.0.1,53587,login
2024.04.12.14.33.39,127.0.0.1,53587,loginAttempt:whonig:comp271
2024.04.12.14.33.39,127.0.0.1,53587,Successful Login Attempt from /127.0.0.1 on port 53587 to account whonig
2024.04.12.14.33.39,127.0.0.1,53587,Error: java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1
2024.04.12.14.37.58,127.0.0.1,53607,login
2024.04.12.14.38.08,127.0.0.1,53607,loginAttempt:whonig:comp271
2024.04.12.14.38.08,127.0.0.1,53607,Successful Login Attempt from /127.0.0.1 on port 53607 to account whonig
2024.04.12.14.39.28,127.0.0.1,53618,login
2024.04.12.14.39.34,127.0.0.1,53618,loginAttempt:solson16:password123
2024.04.12.14.39.34,127.0.0.1,53618,Successful Login Attempt from /127.0.0.1 on port 53618 to account solson16
2024.04.12.14.39.39,127.0.0.1,53618,exit
2024.04.12.14.39.43,127.0.0.1,53620,login
2024.04.12.14.39.49,127.0.0.1,53620,loginAttempt:whonig:comp271
2024.04.12.14.39.49,127.0.0.1,53620,Successful Login Attempt from /127.0.0.1 on port 53620 to account whonig
2024.04.12.14.40.05,127.0.0.1,53620,exit
2024.04.12.14.40.10,127.0.0.1,53624,login
2024.04.12.14.40.18,127.0.0.1,53624,loginAttempt:solson16:password123
2024.04.12.14.40.18,127.0.0.1,53624,Successful Login Attempt from /127.0.0.1 on port 53624 to account solson16
2024.04.12.14.40.20,127.0.0.1,53624,FetchDir:solson16
2024.04.12.14.40.31,127.0.0.1,53624,TransferFile:solson16:whonig:download.jpeg
2024.04.12.14.40.31,127.0.0.1,53624,File Transfer Request from solson16 to whonig for file download.jpeg
2024.04.12.14.40.34,127.0.0.1,53624,exit
2024.04.12.14.40.38,127.0.0.1,53625,login
2024.04.12.14.40.46,127.0.0.1,53625,loginAttempt:whonig:comp271
2024.04.12.14.40.46,127.0.0.1,53625,Successful Login Attempt from /127.0.0.1 on port 53625 to account whonig
2024.04.12.14.40.50,127.0.0.1,53625,ConfirmTransfer:whonig:solson16:download.jpeg
2024.04.12.14.40.52,127.0.0.1,53625,FetchDir:whonig
2024.04.12.14.41.11,127.0.0.1,53625,FetchDir:whonig
2024.04.12.14.41.14,127.0.0.1,53625,FetchDir:whonig
2024.04.12.14.41.22,127.0.0.1,53625,Error: java.io.EOFException
2024.04.12.14.42.51,127.0.0.1,53639,login
2024.04.12.14.42.56,127.0.0.1,53639,loginAttempt:solson16:password123
2024.04.12.14.42.56,127.0.0.1,53639,Successful Login Attempt from /127.0.0.1 on port 53639 to account solson16
2024.04.12.14.42.58,127.0.0.1,53639,FetchDir:solson16
2024.04.12.14.43.02,127.0.0.1,53639,TransferFile:solson16:whonig:networking.md
2024.04.12.14.43.02,127.0.0.1,53639,File Transfer Request from solson16 to whonig for file networking.md
2024.04.12.14.43.11,127.0.0.1,53640,login
2024.04.12.14.43.19,127.0.0.1,53640,loginAttempt:whonig:comp271
2024.04.12.14.43.19,127.0.0.1,53640,Successful Login Attempt from /127.0.0.1 on port 53640 to account whonig
2024.04.12.14.43.22,127.0.0.1,53640,ConfirmTransfer:whonig:solson16:download.jpeg
2024.04.12.14.47.40,127.0.0.1,53670,login
2024.04.12.14.48.00,127.0.0.1,53670,loginAttempt:whonig:comp271
2024.04.12.14.48.00,127.0.0.1,53670,Successful Login Attempt from /127.0.0.1 on port 53670 to account whonig
2024.04.12.14.48.03,127.0.0.1,53670,ConfirmTransfer:whonig:solson16:download.jpeg
2024.04.12.14.48.03,127.0.0.1,53670,Error: java.io.FileNotFoundException: /Users/Admin/Desktop/Projects/data/whonig/download.jpeg (No such file or directory)
2024.04.12.14.49.13,127.0.0.1,53683,login
2024.04.12.14.49.24,127.0.0.1,53683,loginAttempt:whonig:comp271
2024.04.12.14.49.24,127.0.0.1,53683,Successful Login Attempt from /127.0.0.1 on port 53683 to account whonig
2024.04.12.14.49.29,127.0.0.1,53683,ConfirmTransfer:whonig:solson16:download.jpeg
2024.04.12.14.49.29,127.0.0.1,53683,Transfer Request Confirmed from solson16 to whonig for file download.jpeg
2024.04.12.14.49.32,127.0.0.1,53683,FetchDir:whonig
2024.04.12.14.49.37,127.0.0.1,53683,Error: java.io.EOFException
2024.03.26.13.02.57,127.0.0.1,53918,Successful Login Attempt from /127.0.0.1 on port 53918 to account solson16
